state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
MO,-0.10624348475384413,0.04995536857087662,0.03414655546269807,-0.20415600715276228,-0.008330962354925961,407,0.07433854795317085,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.0031642454605650683,0.0031642454605650683,False,overall_days,exit_rate
MS,-0.11023742793814137,0.049715191708261004,0.027246523731925487,-0.20767920368633294,-0.012795652189949797,407,0.07925733609878927,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0008296977237321757,0.0008296977237321757,False,overall_days,exit_rate
MT,-0.10478246064226202,0.04922010741202825,0.033972181628157294,-0.2012538711698374,-0.00831105011468665,407,0.06269854964954447,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.004625269572147178,0.004625269572147178,False,overall_days,exit_rate
NC,-0.10890899692449107,0.049457037164323855,0.028318023995349995,-0.20584478976656584,-0.011973204082416325,407,0.07488712551389398,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.0004987332899181185,0.0004987332899181185,False,overall_days,exit_rate
ND,-0.10830650112330235,0.0498261023362651,0.030406025109941615,-0.20596566170238195,-0.010647340544222755,407,0.07466657697729107,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.0011012290911068395,0.0011012290911068395,False,overall_days,exit_rate
NE,-0.11190609935225974,0.04928781710814699,0.02379391953473675,-0.20851022088422783,-0.015301977820291648,407,0.07928462400823921,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0024983691378505507,0.0024983691378505507,False,overall_days,exit_rate
NH,-0.11600505756273993,0.049245277274451514,0.01904738475874468,-0.2125258010206649,-0.019484314104814965,407,0.07936311985000843,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.006597327348330739,0.006597327348330739,False,overall_days,exit_rate
NJ,-0.11008560182132934,0.05157250451927064,0.03349772590163358,-0.21116771067909978,-0.009003492963558887,407,0.07193958383306231,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0006778716069201496,0.0006778716069201496,False,overall_days,exit_rate
NM,-0.13543231530691185,0.043806856599791805,0.002152597809830459,-0.2212937542425038,-0.04957087637131992,407,0.08834161497360726,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.02602458509250266,0.02602458509250266,False,overall_days,exit_rate
NV,-0.10790141756978006,0.04972749710703802,0.030697948830995303,-0.20536731189957458,-0.010435523239985534,407,0.07061253166733761,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.0015063126446291375,0.0015063126446291375,False,overall_days,exit_rate
NY,-0.09609791490424359,0.04873680181987377,0.04943175803398159,-0.19162204647119618,-0.0005737833372910089,407,0.06034106808402695,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.013309815310165604,0.013309815310165604,False,overall_days,exit_rate
OH,-0.11597018744059426,0.05006438923452555,0.021119015256211293,-0.21409639034026434,-0.017843984540924174,407,0.0805895825756513,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0065624572261850644,0.0065624572261850644,False,overall_days,exit_rate
OK,-0.11000624670819546,0.050253437732118454,0.02926245483472556,-0.20850298466314765,-0.011509508753243289,407,0.07394324484254611,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0005985164937862691,0.0005985164937862691,False,overall_days,exit_rate
OR,-0.10384352994924576,0.049536080947776805,0.0367795869040588,-0.2009342486068883,-0.006752811291603225,407,0.06961046696100814,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.005564200265163438,0.005564200265163438,False,overall_days,exit_rate
PA,-0.10965810909212352,0.04969081020465337,0.02798365278783055,-0.20705209709324413,-0.012264121091002916,407,0.07643243952069012,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0002503788777143273,0.0002503788777143273,False,overall_days,exit_rate
PR,-0.10759777979465393,0.04986960524784725,0.03164619518399414,-0.20534220608043452,-0.009853353508873328,408,0.07689490814137256,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.001809950419755263,0.001809950419755263,False,overall_days,exit_rate
RI,-0.11392765313422124,0.049842085315688865,0.02287174084672916,-0.2116181403529714,-0.016237165915471058,407,0.07903114470112904,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.004519922919812042,0.004519922919812042,False,overall_days,exit_rate
SC,-0.10877982141521239,0.04949521748008698,0.028626548312456146,-0.20579044767618287,-0.011769195154241921,407,0.07662233178735933,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.0006279087991968024,0.0006279087991968024,False,overall_days,exit_rate
SD,-0.11061745797506246,0.049909306682799894,0.02731620454666217,-0.20843969907335025,-0.012795216876774679,407,0.07103052972956814,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0012097277606532703,0.0012097277606532703,False,overall_days,exit_rate
TN,-0.10984732163142087,0.04980063388389191,0.02805902452595954,-0.207456564043849,-0.01223807921899274,407,0.07550033562400826,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.00043959141701167825,0.00043959141701167825,False,overall_days,exit_rate
TX,-0.10655904376125502,0.050908834298724406,0.03706493184904325,-0.20634035898675485,-0.006777728535755187,407,0.09876499491013468,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.00284868645315417,0.00284868645315417,False,overall_days,exit_rate
UT,-0.11431449484550434,0.04926193477074713,0.020892409468472595,-0.2108678869961687,-0.01776110269483995,407,0.0825819345232015,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.004906764631095142,0.004906764631095142,False,overall_days,exit_rate
VA,-0.11047278896198551,0.04945875961019495,0.026145808770284606,-0.20741195779796762,-0.013533620126003412,407,0.07781514441206638,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.001065058747576314,0.001065058747576314,False,overall_days,exit_rate
VT,-0.09830957387317961,0.048515610517631834,0.04349574588294636,-0.193400170487738,-0.0032189772586212195,407,0.06473641707899325,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.011098156341229584,0.011098156341229584,False,overall_days,exit_rate
WA,-0.10393680948417602,0.05097863977507726,0.04222662469931615,-0.20385494344332744,-0.004018675525024593,407,0.07222186701045363,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.00547092073023317,0.00547092073023317,False,overall_days,exit_rate
WI,-0.1092191164179184,0.0496991585092836,0.028639468244489263,-0.20662946709611424,-0.011808765739722546,407,0.07705592209194068,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,0.00018861379649079413,0.00018861379649079413,False,overall_days,exit_rate
WV,-0.11052248772373195,0.04968895333389706,0.02677395586652187,-0.2079128362581702,-0.01313213918929372,407,0.08108915632682967,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0011147575093227585,0.0011147575093227585,False,overall_days,exit_rate
WY,-0.11347258497972375,0.04980947525189476,0.023327919454134705,-0.21109915647343747,-0.015846013486010016,407,0.08392624503850576,-0.1094077302144092,0.04914610284649686,0.02663336026655827,-0.20573409179354304,-0.013081368635275342,-0.0040648547653145545,0.0040648547653145545,False,overall_days,exit_rate
