state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
AK,-5.860607255497587,3.4250874394307225,0.08796212534059444,-12.573778636781803,0.8525641257866283,407,0.11111978386877519,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.558178424724507,0.558178424724507,False,weighted_scorecard,inflow_rate
AL,-6.458745748147319,3.452770250159356,0.06224479447461184,-13.226175438459656,0.30868394216501915,407,0.11298034000659463,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.03996006792522433,0.03996006792522433,False,weighted_scorecard,inflow_rate
AR,-6.423254426355694,3.479808330808566,0.0657659810661293,-13.243678754740483,0.39716990202909574,407,0.11347511704429758,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.004468746133599488,0.004468746133599488,False,weighted_scorecard,inflow_rate
AZ,-6.380136831602472,3.4778674479189045,0.06743877483603233,-13.196757029523525,0.43648336631858076,407,0.1105139395875433,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.03864884861962281,0.03864884861962281,False,weighted_scorecard,inflow_rate
CA,-5.9805563588285,3.3884404827712826,0.07844793301830988,-12.621899705060214,0.6607869874032133,407,0.11243460303908825,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.43822932139359416,0.43822932139359416,False,weighted_scorecard,inflow_rate
CO,-7.307750198841763,3.474797845569392,0.03618124207073148,-14.11835397615777,-0.4971464215257546,407,0.12615128682603294,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.8889645186196686,0.8889645186196686,False,weighted_scorecard,inflow_rate
CT,-6.943641982921156,3.6324383637062008,0.05675786984070985,-14.063221175785309,0.17593720994299655,407,0.11429714599507534,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.524856302699062,0.524856302699062,False,weighted_scorecard,inflow_rate
DC,-7.043334487902529,4.019699313533438,0.0806245033647035,-14.921945142428067,0.8352761666230091,407,0.13143467901524897,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.6245488076804344,0.6245488076804344,False,weighted_scorecard,inflow_rate
DE,-6.3884167746686105,3.551907892368211,0.0729554110440731,-13.350156243710304,0.5733226943730827,407,0.1120063113823433,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.030368905553483927,0.030368905553483927,False,weighted_scorecard,inflow_rate
FL,-6.467315366615159,3.500933101584872,0.0655554666264373,-13.329144245721508,0.3945135124911898,407,0.12262231899434506,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.04852968639306443,0.04852968639306443,False,weighted_scorecard,inflow_rate
GA,-6.536374460705817,3.489835022283505,0.06191480182726439,-13.376451104381488,0.30370218296985296,407,0.11357127303007397,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.11758878048372257,0.11758878048372257,False,weighted_scorecard,inflow_rate
HI,-7.012286242986791,3.472364196113518,0.044210455871117826,-13.818120067369286,-0.20645241860429575,407,0.10807346809789342,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.5935005627646968,0.5935005627646968,False,weighted_scorecard,inflow_rate
IA,-6.538118476180921,3.4866698832738523,0.061610619440509495,-13.371991447397672,0.29575449503582885,407,0.11186090536076265,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.11933279595882684,0.11933279595882684,False,weighted_scorecard,inflow_rate
ID,-6.129182338630451,3.4619254545347298,0.07753190341393723,-12.91455622951852,0.6561915522576189,407,0.10945387134822937,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.28960334159164347,0.28960334159164347,False,weighted_scorecard,inflow_rate
IL,-6.54616622311798,3.5855825631764713,0.06875861413116113,-13.573908046943863,0.4815756007079042,407,0.11067324255267241,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.12738054289588518,0.12738054289588518,False,weighted_scorecard,inflow_rate
IN,-6.253875305472827,3.4672340019872587,0.07214689095117399,-13.049653949367855,0.5419033384222001,407,0.11293918555193938,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.16491037474926706,0.16491037474926706,False,weighted_scorecard,inflow_rate
KS,-6.581231709547404,3.4684752484797583,0.058601888955882364,-13.379443196567731,0.21697977747292274,407,0.11150145613166196,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.16244602932530938,0.16244602932530938,False,weighted_scorecard,inflow_rate
KY,-6.434582924703194,3.4857728148804363,0.06575266035605165,-13.266697641868848,0.39753179246246084,407,0.1107436884685381,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.015797244481099426,0.015797244481099426,False,weighted_scorecard,inflow_rate
LA,-6.43282923586574,3.4757781432037524,0.06505631268551348,-13.245354396545096,0.3796959248136149,407,0.11359897118559714,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.014043555643645789,0.014043555643645789,False,weighted_scorecard,inflow_rate
MA,-4.600127141937132,3.211201258829326,0.15289636526792494,-10.894081609242612,1.6938273253683471,407,0.09403440840806221,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,1.8186585382849625,1.8186585382849625,False,weighted_scorecard,inflow_rate
MD,-6.372441129424023,3.463181738188522,0.066616682485378,-13.160277336273527,0.41539507742548043,407,0.11430626577822656,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.04634455079807154,0.04634455079807154,False,weighted_scorecard,inflow_rate
ME,-6.490887380722455,3.4182779880225636,0.05841238786985037,-13.190712237246679,0.20893747580176925,407,0.11382104077138544,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.0721017005003608,0.0721017005003608,False,weighted_scorecard,inflow_rate
MI,-6.858621125713356,3.485304536994393,0.04988142871131518,-13.689818018222365,-0.027424233204345505,407,0.11427352285910042,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.4398354454912612,0.4398354454912612,False,weighted_scorecard,inflow_rate
MN,-7.060687321276519,3.760523431232042,0.0612795361859364,-14.431313246491321,0.3099386039382832,407,0.11199258847178895,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.6419016410544245,0.6419016410544245,False,weighted_scorecard,inflow_rate
MO,-6.132033581088136,3.4817278397657985,0.07908709686540671,-12.9562201470291,0.6921529848528296,407,0.11035423549592915,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.2867520991339587,0.2867520991339587,False,weighted_scorecard,inflow_rate
MS,-6.269012604648047,3.4592757061170585,0.07081694747123257,-13.049192988637483,0.5111677793413874,407,0.11581178480265408,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,0.14977307557404718,0.14977307557404718,False,weighted_scorecard,inflow_rate
MT,-6.500532069093996,3.4797566947576453,0.06259323736008504,-13.320855190818982,0.31979105263098884,407,0.10772323165797837,-6.418785680222094,3.451606494068381,0.06376653916787856,-13.18393440859612,0.34636304815193153,-0.08174638887190167,0.08174638887190167,False,weighted_scorecard,inflow_rate
