state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
AK,-8.73416665611874,2.8120486832087743,0.0020531947528994454,-14.245782075207938,-3.222551237029542,407,0.1047347175290071,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,1.1316842548853856,1.1316842548853856,False,weighted_scorecard,exit_rate
AL,-9.837093833266888,3.077907990127352,0.0015216223027607612,-15.869793493916497,-3.804394172617278,407,0.08907890457698953,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.02875707773723768,0.02875707773723768,False,weighted_scorecard,exit_rate
AR,-9.992702495549336,3.12743827583475,0.001526035647185342,-16.122481516185445,-3.8629234749132264,407,0.08782778925966217,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.12685158454521073,0.12685158454521073,False,weighted_scorecard,exit_rate
AZ,-9.992377880110212,3.1217831183239024,0.00149710686331761,-16.111072792025062,-3.8736829681953626,407,0.08827646990755533,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.12652696910608618,0.12652696910608618,False,weighted_scorecard,exit_rate
CA,-9.462337242427575,3.0725642747160715,0.002238463932184409,-15.484563220871074,-3.4401112639840745,407,0.08660217210343146,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.4035136685765508,0.4035136685765508,False,weighted_scorecard,exit_rate
CO,-10.211421351624914,3.1358480619000026,0.0012401600072062813,-16.35768355294892,-4.065159150300909,407,0.09610952351098279,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.34557044062078823,0.34557044062078823,False,weighted_scorecard,exit_rate
CT,-9.96276282338965,3.1850652706771183,0.0019096014937751704,-16.205490753916802,-3.7200348928624978,407,0.08354804547655281,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.09691191238552399,0.09691191238552399,False,weighted_scorecard,exit_rate
DC,-10.448387824608613,3.6610143021109733,0.004577848392162576,-17.62397585674612,-3.2727997924711056,407,0.08663211998852272,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.5825369136044873,0.5825369136044873,False,weighted_scorecard,exit_rate
DE,-9.922289149604586,3.160294788904387,0.0018369450839295087,-16.116466935857183,-3.728111363351987,407,0.08800885907335498,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.056438238600460267,0.056438238600460267,False,weighted_scorecard,exit_rate
FL,-10.029002386241029,3.138162613216894,0.0015227113627607203,-16.17980110814614,-3.878203664335916,407,0.08841588815415236,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.1631514752369032,0.1631514752369032,False,weighted_scorecard,exit_rate
GA,-9.984624062970374,3.115493083750943,0.0014771859446369717,-16.09099050712222,-3.878257618818526,407,0.08879488367404309,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.11877315196624849,0.11877315196624849,False,weighted_scorecard,exit_rate
HI,-9.673404919421813,3.104457727271329,0.001986729161861822,-15.758142064873617,-3.588667773970008,407,0.07862979545002025,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.19244599158231246,0.19244599158231246,False,weighted_scorecard,exit_rate
IA,-10.235485908069268,3.1123461324896904,0.0011100136706494457,-16.33568432774906,-4.1352874883894755,407,0.08947036762518934,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.3696349970651429,0.3696349970651429,False,weighted_scorecard,exit_rate
ID,-9.569567435844354,3.085241914048986,0.0020821231594214673,-15.616641587380366,-3.522493284308341,407,0.08500269993681409,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.2962834751597718,0.2962834751597718,False,weighted_scorecard,exit_rate
IL,-10.002580420902657,3.1480193434539316,0.0016197428214326237,-16.17269833407236,-3.8324625077329513,407,0.08478959171564482,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.13672950989853128,0.13672950989853128,False,weighted_scorecard,exit_rate
IN,-9.687635494552916,3.0858417922787735,0.0018387146954088607,-15.735885407419312,-3.63938558168652,407,0.08834449481260576,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.1782154164512093,0.1782154164512093,False,weighted_scorecard,exit_rate
KS,-10.009177417042096,3.076801557920513,0.0012539571812892891,-16.039708470566303,-3.978646363517891,407,0.0858516818630295,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.1433265060379707,0.1433265060379707,False,weighted_scorecard,exit_rate
KY,-10.038757495970698,3.1133319513698217,0.0013824076702502186,-16.140888120655546,-3.9366268712858474,407,0.08769712110203465,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.1729065849665723,0.1729065849665723,False,weighted_scorecard,exit_rate
LA,-9.588075534226466,3.102883534802262,0.0021633769740070363,-15.669727262438899,-3.5064238060140323,407,0.08451808074368827,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.27777537677765984,0.27777537677765984,False,weighted_scorecard,exit_rate
MA,-9.591553281425593,3.381833077501293,0.0048340882185593514,-16.219946113328128,-2.96316044952306,407,0.08319447924816104,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.2742976295785322,0.2742976295785322,False,weighted_scorecard,exit_rate
MD,-9.842728333976387,3.074415944544028,0.001493884366544851,-15.868583585282682,-3.8168730826700923,407,0.08958460261130363,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.023122577027738345,0.023122577027738345,False,weighted_scorecard,exit_rate
ME,-10.215113149984166,3.071364446723952,0.0009758057436246581,-16.234987465563112,-4.19523883440522,407,0.09243183075142669,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.3492622389800406,0.3492622389800406,False,weighted_scorecard,exit_rate
MI,-10.418518706197064,3.0888361042705177,0.0008278659441385283,-16.47263747056728,-4.36439994182685,407,0.09227406288429374,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.5526677951929386,0.5526677951929386,False,weighted_scorecard,exit_rate
MN,-11.088936742277053,3.1748537574577216,0.0005401083764819958,-17.311650106894188,-4.866223377659918,407,0.09112902146317958,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-1.2230858312729271,1.2230858312729271,False,weighted_scorecard,exit_rate
MO,-9.659184217054458,3.112446421722964,0.002070645127646431,-15.759579203631468,-3.5587892304774487,407,0.08618437759763131,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.20666669394966775,0.20666669394966775,False,weighted_scorecard,exit_rate
MS,-9.932315690075686,3.0971124029352857,0.0014666060503796263,-16.002655999828846,-3.8619753803225265,407,0.09079320741529517,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.0664647790715609,0.0664647790715609,False,weighted_scorecard,exit_rate
MT,-9.813613751415328,3.1242728253337284,0.00182833874778221,-15.937188489069435,-3.690039013761221,407,0.07746358663192099,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.052237159588797155,0.052237159588797155,False,weighted_scorecard,exit_rate
NC,-9.862378491969322,3.0854903185236036,0.0015198784483909655,-15.909939516275585,-3.814817467663059,407,0.08686254305380436,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.0034724190348036643,0.0034724190348036643,False,weighted_scorecard,exit_rate
ND,-9.770950816710592,3.1014811376262283,0.0017725453979733352,-15.849853846458,-3.692047786963184,407,0.08649161811280559,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.09490009429353385,0.09490009429353385,False,weighted_scorecard,exit_rate
NE,-10.043580983291646,3.0914573027396726,0.0012724618752315564,-16.102837296661406,-3.9843246699218877,407,0.09086661412913744,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.17773007228752036,0.17773007228752036,False,weighted_scorecard,exit_rate
NH,-10.009186365385785,3.133348741974295,0.001529974974870063,-16.150549899655402,-3.8678228311161673,407,0.08707076283697612,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.14333545438165984,0.14333545438165984,False,weighted_scorecard,exit_rate
NJ,-9.425605388410823,3.112256052880884,0.002641973968810385,-15.525627252057355,-3.3255835247642898,407,0.07998662559773484,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.44024552259330285,0.44024552259330285,False,weighted_scorecard,exit_rate
NM,-9.643437009719008,3.100068596696296,0.002021432660654021,-15.719571459243749,-3.5673025601942676,407,0.08505145441099893,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,0.22241390128511718,0.22241390128511718,False,weighted_scorecard,exit_rate
NV,-10.323129261145358,3.1965510159657984,0.0013590846117927935,-16.588369252438323,-4.057889269852393,407,0.0863574217324693,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,-0.4572783501412321,0.4572783501412321,False,weighted_scorecard,exit_rate
NY,-8.235035686664908,2.6094241482012372,0.001740571849580208,-13.349507017139333,-3.1205643561904832,407,0.06662575910153956,-9.865850911004125,3.0743940616518324,0.001453816696380228,-15.891663271841717,-3.8400385501665344,1.6308152243392176,1.6308152243392176,False,weighted_scorecard,exit_rate
