state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
AK,-0.05476425095431623,0.017322923618007607,0.0017089933999612228,-0.08871718124561115,-0.02081132066302132,407,0.15086763300028905,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.002490272246417083,0.002490272246417083,False,moratorium_intensity,inflow_rate
AL,-0.05761643086496198,0.01751438750840977,0.0011062321077441872,-0.09194463038144512,-0.023288231348478836,407,0.15161788297514311,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0003619076642286667,0.0003619076642286667,False,moratorium_intensity,inflow_rate
AR,-0.05755112778605811,0.017592447089894762,0.0011780794342921563,-0.09203232408225184,-0.023069931489864373,407,0.1535279450497823,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0002966045853247945,0.0002966045853247945,False,moratorium_intensity,inflow_rate
AZ,-0.05734464217219497,0.017548711161384883,0.0011927612130493426,-0.09174011604850935,-0.022949168295880597,407,0.1497562219413907,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-9.011897146165432e-05,9.011897146165432e-05,False,moratorium_intensity,inflow_rate
CA,-0.05647959459389783,0.017739413754789685,0.0015852148631396723,-0.0912488455532856,-0.02171034363451005,407,0.15176788682245124,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.0007749286068354858,0.0007749286068354858,False,moratorium_intensity,inflow_rate
CO,-0.056005969463173044,0.017616876627808753,0.0016106049544133416,-0.0905350476536782,-0.021476891272667886,407,0.15797440362109116,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.0012485537375602693,0.0012485537375602693,False,moratorium_intensity,inflow_rate
CT,-0.06113022932823819,0.01765087932646348,0.0006005640271371515,-0.09572595280810661,-0.02653450584836977,407,0.15315293435895405,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0038757061275048743,0.0038757061275048743,False,moratorium_intensity,inflow_rate
DC,-0.04659542936496084,0.018999800993029732,0.014683301222639278,-0.08383503931129911,-0.009355819418622568,407,0.14434784662112488,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.010659093835772473,0.010659093835772473,False,moratorium_intensity,inflow_rate
DE,-0.057119783372460015,0.017687673659636697,0.001359561097797668,-0.09178762374534793,-0.022451942999572087,407,0.15055344777010038,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.00013473982827329894,0.00013473982827329894,False,moratorium_intensity,inflow_rate
FL,-0.057219422489507475,0.01746775444280185,0.0011605760429649337,-0.0914562211973991,-0.02298262378161585,407,0.16225927122967188,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,3.5100711225838355e-05,3.5100711225838355e-05,False,moratorium_intensity,inflow_rate
GA,-0.05773060637006278,0.017550987719040265,0.0011075848374639818,-0.0921305422993817,-0.023330670440743863,407,0.15243532291513628,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.00047608316932946926,0.00047608316932946926,False,moratorium_intensity,inflow_rate
HI,-0.05982994130734257,0.017433755737834608,0.0006720971154543509,-0.0940001025534984,-0.025659780061186743,407,0.14674124645620512,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.002575418106609259,0.002575418106609259,False,moratorium_intensity,inflow_rate
IA,-0.057392792125591334,0.017612625384808303,0.0012305944948263203,-0.0919135378798156,-0.022872046371367062,407,0.15053814898450024,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.00013826892485802045,0.00013826892485802045,False,moratorium_intensity,inflow_rate
ID,-0.05650048237890524,0.017683454287335473,0.0015263816717348,-0.09116005278208276,-0.02184091197572771,407,0.1478519621110317,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.0007540408218280753,0.0007540408218280753,False,moratorium_intensity,inflow_rate
IL,-0.059165732613221195,0.01809623681668998,0.001185573416261576,-0.09463435677393356,-0.02369710845250883,407,0.1493725753751931,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0019112094124878812,0.0019112094124878812,False,moratorium_intensity,inflow_rate
IN,-0.05666265427394522,0.01759308291300597,0.0013998784891102733,-0.09114509678343692,-0.02218021176445352,407,0.15131851784521677,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.000591868926788093,0.000591868926788093,False,moratorium_intensity,inflow_rate
KS,-0.057317646063689325,0.01748128298026406,0.0011483501267175455,-0.09158096070500688,-0.023054331422371767,407,0.1496171483111569,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-6.3122862956011e-05,6.3122862956011e-05,False,moratorium_intensity,inflow_rate
KY,-0.0574132677940061,0.01762705684686196,0.0012369460226291373,-0.09196229921385554,-0.02286423637415666,407,0.14876545261370344,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0001587445932727874,0.0001587445932727874,False,moratorium_intensity,inflow_rate
LA,-0.05774356576544065,0.017597805784435143,0.0011385553172453822,-0.09223526510293353,-0.02325186642794777,407,0.1523456988293489,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0004890425647073385,0.0004890425647073385,False,moratorium_intensity,inflow_rate
MA,-0.05311358670083872,0.019684437502927272,0.007312165878539112,-0.09169508420657617,-0.014532089195101267,407,0.1308887936232246,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.004140936499894596,0.004140936499894596,False,moratorium_intensity,inflow_rate
MD,-0.05716459039911166,0.017453526170138515,0.001162454824435999,-0.09137350169258315,-0.02295567910564017,407,0.152016089156238,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,8.99328016216519e-05,8.99328016216519e-05,False,moratorium_intensity,inflow_rate
ME,-0.05844777963761765,0.017540498112950408,0.0009548507283283492,-0.09282715593900046,-0.024068403336234855,407,0.15419023316337588,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.001193256436884338,0.001193256436884338,False,moratorium_intensity,inflow_rate
MI,-0.05903520783156257,0.01740108359231989,0.0007724683183336634,-0.09314133167250954,-0.024929083990615587,407,0.1519603434184008,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.0017806846308292545,0.0017806846308292545,False,moratorium_intensity,inflow_rate
MN,-0.0659722880207153,0.016615511735628842,8.725229869943618e-05,-0.09853869102254782,-0.03340588501888277,407,0.1507887729068298,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,-0.008717764819981981,0.008717764819981981,False,moratorium_intensity,inflow_rate
MO,-0.05650973703281005,0.017635282530350713,0.0014795428311380476,-0.09107489079229744,-0.021944583273322653,407,0.1492274707439215,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.0007447861679232629,0.0007447861679232629,False,moratorium_intensity,inflow_rate
MS,-0.05677446996035869,0.017529603670541363,0.001316730828551993,-0.09113249315461977,-0.022416446766097615,407,0.15431248221077754,-0.057254523200733314,0.017502685425705374,0.0011765665583096663,-0.09155978663511585,-0.02294925976635078,0.0004800532403746241,0.0004800532403746241,False,moratorium_intensity,inflow_rate
