state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
AK,-3.557811739803869,1.2836510932514371,0.005879168167775672,-6.073767882576686,-1.0418555970310521,407,-0.004386180836297049,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.060622778096455665,0.060622778096455665,False,weighted_scorecard,perm_exit_rate
AL,-3.480809355082947,1.2875887556952612,0.007203179005823568,-6.0044833162456595,-0.9571353939202347,407,0.0057300072330243035,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.01637960662446636,0.01637960662446636,False,weighted_scorecard,perm_exit_rate
AR,-3.5733528005094577,1.2980858856612152,0.006220690092891612,-6.1176011364054395,-1.029104464613476,407,-0.0020599562076759614,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.07616383880204447,0.07616383880204447,False,weighted_scorecard,perm_exit_rate
AZ,-3.368806722959894,1.293817948349373,0.00961762529425858,-5.904689901724665,-0.8329235441951228,407,0.0064656463560730515,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.1283822387475193,0.1283822387475193,False,weighted_scorecard,perm_exit_rate
CA,-3.276706381156593,1.2603251741124093,0.009724951849953811,-5.7469437224169155,-0.8064690398962706,407,0.011572160839746326,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.22048258055082037,0.22048258055082037,False,weighted_scorecard,perm_exit_rate
CO,-3.7048101321359703,1.3162274151340625,0.00516138270910016,-6.284615865798733,-1.1250043984732079,407,-0.0009245403310709222,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.2076211704285571,0.2076211704285571,False,weighted_scorecard,perm_exit_rate
CT,-3.697663522799557,1.33936670142779,0.0060741649378306395,-6.322822257598025,-1.0725047880010887,407,-0.004719058683989141,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.20047456109214368,0.20047456109214368,False,weighted_scorecard,perm_exit_rate
DC,-3.181909216549954,1.471758622345534,0.031304974229339644,-6.066556116347201,-0.29726231675270753,407,0.007263621592988989,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.31527974515745916,0.31527974515745916,False,weighted_scorecard,perm_exit_rate
DE,-3.4435816599343565,1.3151908944087582,0.009224979187170135,-6.021355812975523,-0.8658075068931903,407,-0.0029619429736240654,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.053607301773056726,0.053607301773056726,False,weighted_scorecard,perm_exit_rate
FL,-3.5349847974625273,1.2914268539117317,0.0065151727061707465,-6.066181431129522,-1.0037881637955333,407,-0.00590299264414762,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.03779583575511403,0.03779583575511403,False,weighted_scorecard,perm_exit_rate
GA,-3.5052822639090144,1.3003950487833746,0.0073704580895264105,-6.054056559524429,-0.9565079682936002,407,0.00708003204896368,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.008093302201601205,0.008093302201601205,False,weighted_scorecard,perm_exit_rate
HI,-3.5110544155021515,1.3065652620792312,0.007552487198735358,-6.071922329177445,-0.9501865018268583,407,0.005095218215956709,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.013865453794738247,0.013865453794738247,False,weighted_scorecard,perm_exit_rate
IA,-3.442166527308449,1.2949654914166033,0.008222713269728121,-5.980298890484992,-0.9040341641319065,407,-0.002289053067926039,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.05502243439896404,0.05502243439896404,False,weighted_scorecard,perm_exit_rate
ID,-3.592577086903512,1.2861000591473766,0.00550616382339042,-6.11333320283237,-1.0718209709746538,407,0.00809380617856914,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.09538812519609863,0.09538812519609863,False,weighted_scorecard,perm_exit_rate
IL,-3.6970406866430565,1.3092485187271223,0.005020815593035799,-6.263167783348216,-1.1309135899378968,407,0.00993718445691194,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.1998517249356433,0.1998517249356433,False,weighted_scorecard,perm_exit_rate
IN,-3.4608848197474367,1.2869602596774934,0.00750935105577244,-5.983326928715323,-0.9384427107795497,407,0.004615999124281234,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.036304141959976555,0.036304141959976555,False,weighted_scorecard,perm_exit_rate
KS,-3.5370128036730724,1.2912803944038616,0.0064788126350225905,-6.067922376704641,-1.0061032306415036,407,-0.001356592215805863,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.039823841965659135,0.039823841965659135,False,weighted_scorecard,perm_exit_rate
KY,-3.442781978070973,1.2915867171693551,0.008046837823288522,-5.974291943722909,-0.9112720124190372,407,0.002504336221527015,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.05440698363644003,0.05440698363644003,False,weighted_scorecard,perm_exit_rate
LA,-3.295586183286185,1.2806610891171126,0.01048790118685261,-5.8056819179557255,-0.7854904486166445,407,-0.00028535697708997887,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,0.2016027784212282,0.2016027784212282,False,weighted_scorecard,perm_exit_rate
MA,-3.805229952452451,1.3669605796339646,0.0056692827327178286,-6.484472688535021,-1.1259872163698805,407,0.004762253193270616,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.30804099074503766,0.30804099074503766,False,weighted_scorecard,perm_exit_rate
MD,-3.517373228013017,1.2895984164835472,0.006707122046880398,-6.044986124320769,-0.9897603317052646,407,0.0045294420127504065,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.02018426630560377,0.02018426630560377,False,weighted_scorecard,perm_exit_rate
ME,-3.722044695679381,1.2592290678179054,0.003332396102317281,-6.190133668602476,-1.2539557227562863,407,0.017924678770982583,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.2248557339719679,0.2248557339719679,False,weighted_scorecard,perm_exit_rate
MI,-3.7537853473497536,1.2707109261025713,0.0033506590837626415,-6.244378762510793,-1.2631919321887137,407,0.0065247252217789375,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.25659638564234033,0.25659638564234033,False,weighted_scorecard,perm_exit_rate
MN,-4.028117669641259,1.2720188297102746,0.0016788114282708655,-6.521274575873397,-1.5349607634091207,407,0.010749963617654568,-3.4971889617074132,1.2829453156342647,0.006732249508370813,-6.011761780350572,-0.9826161430642544,-0.5309287079338456,0.5309287079338456,False,weighted_scorecard,perm_exit_rate
