state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
GA,-0.13880899241248867,0.058479329743389916,0.01815909034747576,-0.2534284787095329,-0.024189506115444445,407,0.14111882039272328,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0022605923071412903,0.0022605923071412903,False,overall_days,inflow_rate
HI,-0.1437063630648225,0.05827498152510848,0.014147347794846388,-0.25792532685403513,-0.029487399275609893,407,0.13615583059759284,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.007157962959475128,0.007157962959475128,False,overall_days,inflow_rate
IA,-0.13679436026165512,0.05839473808961127,0.019717135163486388,-0.2512480469172932,-0.022340673606017034,407,0.13934868886513452,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.00024596015630773405,0.00024596015630773405,False,overall_days,inflow_rate
ID,-0.13374304109210425,0.05839757489938135,0.02261001000295848,-0.24820228789489168,-0.019283794289316813,407,0.1368380874762689,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.002805359013243136,0.002805359013243136,False,overall_days,inflow_rate
IL,-0.14090066557237427,0.06077132518503256,0.021002356001483147,-0.2600124629350381,-0.021788868209710446,407,0.13805280326126756,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0043522654670268834,0.0043522654670268834,False,overall_days,inflow_rate
IN,-0.13631836137066225,0.05826414869641572,0.019869417814035062,-0.250516092815637,-0.022120629925687446,407,0.14084772394781497,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.00023003873468513403,0.00023003873468513403,False,overall_days,inflow_rate
KS,-0.14086937716139353,0.05872492475705644,0.016977587082886103,-0.25597022968522415,-0.025768524637562906,407,0.13844599584180095,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.004320977056046144,0.004320977056046144,False,overall_days,inflow_rate
KY,-0.13657082398540105,0.05854816543365539,0.020240793283014646,-0.2513252282353656,-0.021816419735436493,407,0.1377265757176913,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-2.242388005366247e-05,2.242388005366247e-05,False,overall_days,inflow_rate
LA,-0.13805870382267402,0.05811137013259172,0.018056878220816808,-0.2519569892825538,-0.024160418362794256,407,0.14075213138002518,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,-0.0015103037173266332,0.0015103037173266332,False,overall_days,inflow_rate
MA,-0.12144275852831567,0.06023470084059945,0.044555735315304545,-0.2395027721758906,-0.0033827448807407373,407,0.12178659540308157,-0.13654840010534738,0.058022983649554986,0.01915298710123836,-0.2502734480584752,-0.022823352152219617,0.015105641577031717,0.015105641577031717,False,overall_days,inflow_rate
