state_dropped,coef,se,pval,ci_lower,ci_upper,nobs,r2_within,full_sample_coef,full_sample_se,full_sample_pval,full_sample_ci_lower,full_sample_ci_upper,coef_change,abs_coef_change,sign_flip,policy,outcome
HI,-15.310004016587452,4.65762674557344,0.0011161052434827123,-24.438952437911396,-6.18105559526351,407,0.07613989449526282,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.2078926593258661,0.2078926593258661,False,share_moratorium_intensity,exit_rate
IA,-15.627470211795849,4.703394252400329,0.0009871462344572812,-24.846122946500493,-6.408817477091203,407,0.08450799385091212,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.10957353588253049,0.10957353588253049,False,share_moratorium_intensity,exit_rate
ID,-15.16475573949326,4.6949357188914895,0.001356478557748897,-24.36682974852058,-5.962681730465942,407,0.08161204939035993,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.3531409364200577,0.3531409364200577,False,share_moratorium_intensity,exit_rate
IL,-15.828000123510348,4.754000925129439,0.0009640502654137961,-25.14584193676405,-6.510158310256648,407,0.081271055668243,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.31010344759702946,0.31010344759702946,False,share_moratorium_intensity,exit_rate
IN,-15.264654754658453,4.686055717209404,0.0012354544270580803,-24.449323960388888,-6.07998554892802,407,0.0850866309205468,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.25324192125486533,0.25324192125486533,False,share_moratorium_intensity,exit_rate
KS,-15.463257417113946,4.651224761433918,0.0009804422694177362,-24.579657949524425,-6.346856884703467,407,0.0822448308297653,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.054639258799372925,0.054639258799372925,False,share_moratorium_intensity,exit_rate
KY,-15.647639068026784,4.699971218783312,0.0009643886568939664,-24.859582656842075,-6.435695479211493,407,0.0836597822994305,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.1297423921134655,0.1297423921134655,False,share_moratorium_intensity,exit_rate
LA,-15.22140690436053,4.732291343365736,0.0014200954916561148,-24.49669793735737,-5.946115871363688,407,0.08142141947487913,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.296489771552789,0.296489771552789,False,share_moratorium_intensity,exit_rate
MA,-15.906174799463761,5.085623571840793,0.0019114180316686102,-25.873997000271714,-5.938352598655806,407,0.08270528948007194,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.38827812355044244,0.38827812355044244,False,share_moratorium_intensity,exit_rate
MD,-15.48532900952528,4.636847427899163,0.0009303465617263029,-24.573549968207637,-6.397108050842922,407,0.08643189824718944,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.03256766638803832,0.03256766638803832,False,share_moratorium_intensity,exit_rate
ME,-16.265910634246282,4.674656003099733,0.0005663577069130454,-25.428236400321758,-7.103584868170806,407,0.09046737805657534,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.7480139583329635,0.7480139583329635,False,share_moratorium_intensity,exit_rate
MI,-16.147125695959705,4.692765069083845,0.0006508297624716608,-25.34494523136404,-6.94930616055537,407,0.08723834171546063,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-0.6292290200463864,0.6292290200463864,False,share_moratorium_intensity,exit_rate
MN,-18.52482917223422,4.2555073685471285,1.7694678341673153e-05,-26.865623614586593,-10.184034729881848,407,0.08874702458489891,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,-3.0069324963209016,3.0069324963209016,False,share_moratorium_intensity,exit_rate
MO,-15.238129698279499,4.702974503263398,0.0013107947162016576,-24.455959724675758,-6.0202996718832384,407,0.08293643710679366,-15.517896675913319,4.6474737896895055,0.0009305156135575032,-24.62694530370475,-6.408848048121888,0.27976697763381964,0.27976697763381964,False,share_moratorium_intensity,exit_rate
